date,dir,entry,exit,pnl,reason,score,bars,win,month
2025-10-22,SHORT,4049.83,4063.898514544371,-765.8379861015088,SL,-2.0,1,False,2025-10
2025-10-27,SHORT,4019.1,3989.1974948579477,1881.9192111801044,TP2,-6.0,2,True,2025-10
2025-10-27,SHORT,3990.16,3992.62,-173.64142264031634,SESS,-6.0,4,False,2025-10
2025-11-04,SHORT,3970.74,3950.43565340311,2011.7483231091255,TP2,-6.0,1,True,2025-11
2025-11-04,SHORT,3961.36,3956.78,367.99969890493384,TIME,-6.0,6,True,2025-11
2025-11-07,LONG,3992.33,3992.33,0.0,SESS,6.0,0,False,2025-11
2025-11-10,LONG,4090.21,4085.102267113382,-865.5036208350598,SL,6.0,1,False,2025-11
2025-11-10,LONG,4078.25,4087.5,1302.024821907462,TIME,6.0,6,True,2025-11
2025-11-28,LONG,4190.01807,4205.39043,1919.0371825092593,TIME,10.0,6,True,2025-11
2025-12-01,LONG,4245.88941,4239.762426272256,-967.7999455897618,SL,6.0,1,False,2025-12
2025-12-02,LONG,4217.43473,4211.2925085715415,-938.7659472219949,SL,2.0,2,False,2025-12
2025-12-03,LONG,4225.04317,4225.04317,1092.7235625665087,SL,6.0,3,True,2025-12
2025-12-03,LONG,4221.37706,4213.086903435609,-976.1663825594269,SL,6.0,6,False,2025-12
2025-12-04,LONG,4196.43411,4213.29625,2160.099262200104,TIME,6.0,6,True,2025-12
2025-12-05,LONG,4233.659,4246.917096957342,2649.289317536446,TP2,2.0,3,True,2025-12
2025-12-08,SHORT,4195.14871,4186.43785,1432.6577233368528,SESS,-6.0,3,True,2025-12
2025-12-16,LONG,4319.02305,4311.915567293885,-1168.2305102537882,SL,6.0,4,False,2025-12
2025-12-17,LONG,4331.24424,4331.24424,1359.8203139354234,SL,6.0,5,True,2025-12
2025-12-17,LONG,4330.60085,4333.43569,535.6209745214846,SESS,6.0,2,True,2025-12
2025-12-18,LONG,4337.2392,4332.192584782288,-1230.8414430178889,SL,2.0,2,False,2025-12
2025-12-18,LONG,4333.48515,4357.659914480533,3024.5877059760896,TP2,2.0,5,True,2025-12
2025-12-18,LONG,4327.83609,4327.83609,0.0,SESS,2.0,0,False,2025-12
2025-12-22,LONG,4422.22672,4417.521877016811,-1284.6538309065634,SL,2.0,2,False,2025-12
2025-12-26,LONG,4522.86294,4542.379838024241,3156.8226804813903,TP2,2.0,3,True,2025-12
2025-12-26,LONG,4530.76611,4530.76611,0.0,SESS,2.0,0,False,2025-12
2025-12-30,SHORT,4378.73308,4374.15995,774.7825952353992,SESS,-2.0,1,True,2025-12
2026-01-02,SHORT,4370.49143,4346.188848549344,3455.624681435876,TP2,-6.0,4,True,2026-01
2026-01-06,LONG,4473.50415,4488.35059,3000.484097157589,TIME,6.0,6,True,2026-01
2026-01-12,LONG,4603.06891,4631.266434047325,4080.1460262690157,TP2,6.0,5,True,2026-01
2026-01-12,LONG,4611.96127,4616.45081,922.522144829908,SESS,6.0,2,True,2026-01
2026-01-13,LONG,4609.9123,4628.637674413495,4460.34880727249,TP2,6.0,4,True,2026-01
2026-01-13,LONG,4614.21067,4605.918068866464,-1894.4744670889395,SL,6.0,3,False,2026-01
2026-01-13,LONG,4607.83918,4607.38969,-93.81929051425564,SESS,6.0,2,False,2026-01
2026-01-15,LONG,4606.48992,4610.26994,1028.7024777911945,SESS,2.0,2,True,2026-01
2026-01-20,LONG,4738.93591,4731.9266807174145,-1865.6867286944562,SL,2.0,3,False,2026-01
2026-01-20,LONG,4732.4358,4753.04311,4209.995736117773,TIME,2.0,6,True,2026-01
2026-01-21,LONG,4862.28516,4851.761476706703,-2001.1657794831874,SL,6.0,1,False,2026-01
2026-01-26,LONG,5079.65354,5079.65354,2329.3569673185143,SL,10.0,3,True,2026-01
2026-01-26,LONG,5077.67492,5094.75624,3010.666269005149,SESS,10.0,2,True,2026-01
2026-01-28,LONG,5265.76216,5256.047065746102,-2171.2122122079872,SL,6.0,1,False,2026-01
2026-02-02,SHORT,4692.57549,4703.66417,-615.6121678483264,SESS,-6.0,4,False,2026-02
2026-02-05,SHORT,4832.94374,4853.996760828733,-2087.607480806384,SL,-2.0,1,False,2026-02
2026-02-10,LONG,5050.62379,5050.62379,2429.975107658588,SL,10.0,4,True,2026-02
2026-02-12,LONG,5076.38589,5069.9987679110045,-2170.777762841659,SL,2.0,1,False,2026-02
2026-02-12,LONG,5067.2993,5059.7847962601345,-2105.65442995654,SL,2.0,1,False,2026-02
2026-02-25,LONG,5180.3641,5206.912776850851,5174.294819213015,TP2,2.0,5,True,2026-02
2026-02-27,LONG,5224.64102,5253.725596526331,5567.541225473042,TP2,6.0,6,True,2026-02
2026-02-27,LONG,5230.59131,5230.45838,-29.308649369575487,SESS,6.0,1,False,2026-02
2026-03-02,LONG,5394.55348,5384.396236020558,-2363.860618917288,SL,10.0,1,False,2026-03
2026-03-03,SHORT,5156.44383,5061.385079990659,5808.7934942192305,TP2,-2.0,4,True,2026-03
2026-03-03,SHORT,5105.04568,5135.555107516262,-2467.2086051762594,SL,-2.0,2,False,2026-03
2026-03-03,SHORT,5094.11119,5094.11119,0.0,SESS,-2.0,0,False,2026-03
2026-03-06,SHORT,5103.96914,5119.98989313204,-2393.192347020971,SL,-6.0,3,False,2026-03
2026-03-12,SHORT,5156.4717,5132.447781009586,5880.871327412949,TP2,-2.0,4,True,2026-03
2026-03-13,SHORT,5061.82107,5061.82107,0.0,SESS,-2.0,0,False,2026-03
2026-03-16,SHORT,5002.56292,5002.56292,0.0,SESS,-6.0,0,False,2026-03
2026-03-19,SHORT,4616.65736,4577.69052,3350.9541831928495,TIME,-10.0,6,True,2026-03
2026-03-19,SHORT,4617.34652,4583.97981,3458.064965216413,SESS,-10.0,3,True,2026-03
2026-03-20,SHORT,4584.97532,4602.310562504536,-2702.093290885075,SL,-2.0,1,False,2026-03
2026-03-20,SHORT,4582.99046,4582.99046,0.0,SESS,-2.0,0,False,2026-03
2026-03-25,SHORT,4551.72624,4564.625148042113,-2621.030492158478,SL,-6.0,2,False,2026-03
2026-03-25,SHORT,4556.99619,4555.98941,197.63573611170833,TIME,-6.0,6,True,2026-03
2026-03-26,SHORT,4444.83462,4456.8470781513715,-2548.32864947711,SL,-6.0,2,False,2026-03
2026-03-27,SHORT,4429.82188,4440.1809104067,-2471.878789992868,SL,-10.0,1,False,2026-03
2026-04-01,LONG,4741.46048,4779.692937985303,6074.23014660889,TP2,6.0,5,True,2026-04
2026-04-02,LONG,4666.56753,4650.896329665222,-2579.9493306912623,SL,2.0,3,False,2026-04
2026-04-02,LONG,4663.59682,4662.99433,-115.13756355288277,SESS,2.0,2,False,2026-04
2026-04-09,LONG,4766.2942,4757.162680123303,-2499.096723863923,SL,6.0,1,False,2026-04
2026-04-10,LONG,4774.38774,4765.612129442255,-2424.1238221480394,SL,2.0,3,False,2026-04
2026-04-14,LONG,4795.95356,4815.50751,5062.656664923288,TIME,2.0,6,True,2026-04
2026-04-15,LONG,4824.98849,4819.53128084503,-2587.9302113004583,SL,10.0,1,False,2026-04
2026-04-20,LONG,4805.41086,4796.438060053755,-2510.292304961596,SL,10.0,2,False,2026-04
2026-04-22,SHORT,4752.65082,4732.940323902112,6168.624957392518,TP2,-10.0,3,True,2026-04
