entry_time,exit_time,dir,trend,entry_px,exit_px,n_sigs,net_pnl%,pnl_usd,equity,exit,bars,month
2025-08-01 14:15,2025-08-01 17:30,LONG,UPTREND,3301.01,3298.48,2,-0.0927,-50.07,10753.81,SL,13,2025-08
2025-08-04 14:00,2025-08-04 15:30,LONG,UPTREND,3362.18,3359.88,2,-0.0843,-45.31,10708.51,SL,6,2025-08
2025-08-04 16:30,2025-08-04 17:15,LONG,UPTREND,3362.75,3360.74,2,-0.0756,-40.49,10668.01,SL,3,2025-08
2025-08-05 15:45,2025-08-05 16:15,LONG,UPTREND,3373.3,3371.93,2,-0.0567,-30.22,10637.79,SL,2,2025-08
2025-08-06 15:45,2025-08-06 16:15,LONG,UPTREND,3376.0,3378.05,2,0.0448,23.85,10661.64,TP,2,2025-08
2025-08-07 14:15,2025-08-07 15:30,LONG,UPTREND,3378.2,3376.81,2,-0.0572,-30.48,10631.16,SL,5,2025-08
2025-08-07 16:15,2025-08-07 16:45,LONG,UPTREND,3381.23,3383.92,2,0.0635,33.77,10664.93,TP,2,2025-08
2025-08-07 16:45,2025-08-07 17:15,LONG,UPTREND,3384.68,3387.46,2,0.0663,35.34,10700.27,TP,2,2025-08
2025-08-08 14:00,2025-08-08 15:00,LONG,UPTREND,3392.34,3390.06,2,-0.0831,-44.48,10655.8,SL,4,2025-08
2025-08-08 16:00,2025-08-08 16:30,LONG,UPTREND,3391.0,3389.38,2,-0.0637,-33.93,10621.87,SL,2,2025-08
2025-08-11 13:45,2025-08-11 16:00,LONG,UPTREND,3374.38,3370.9,2,-0.1191,-63.26,10558.61,SL,9,2025-08
2025-08-12 14:30,2025-08-12 15:30,LONG,UPTREND,3349.92,3347.1,2,-0.1003,-52.96,10505.64,SL,4,2025-08
2025-08-13 14:00,2025-08-13 17:00,LONG,UPTREND,3343.4,3348.34,2,0.1318,69.23,10574.87,TP,12,2025-08
2025-08-14 13:30,2025-08-14 14:15,SHORT,DOWNTREND,3349.5,3352.39,2,-0.1023,-54.08,10520.79,SL,3,2025-08
2025-08-14 14:45,2025-08-14 17:00,SHORT,DOWNTREND,3351.4,3353.61,3,-0.0818,-43.03,10477.75,SL,9,2025-08
2025-08-15 13:30,2025-08-15 14:30,LONG,UPTREND,3335.41,3337.37,3,0.0428,22.43,10500.19,TP,4,2025-08
2025-08-15 14:30,2025-08-15 16:00,LONG,UPTREND,3337.72,3336.81,3,-0.0433,-22.75,10477.43,SL,6,2025-08
2025-08-18 15:15,2025-08-18 23:30,SHORT,DOWNTREND,3346.3,3338.02,2,0.2313,121.19,10598.63,TP,33,2025-08
2025-08-19 13:45,2025-08-19 14:15,SHORT,DOWNTREND,3335.35,3331.68,2,0.0939,49.77,10648.4,TP,2,2025-08
2025-08-19 15:45,2025-08-19 20:15,SHORT,DOWNTREND,3335.3,3337.1,2,-0.0699,-37.23,10611.18,SL,18,2025-08
2025-08-20 15:30,2025-08-20 16:00,LONG,UPTREND,3313.19,3316.4,2,0.081,42.95,10654.12,TP,2,2025-08
2025-08-20 16:00,2025-08-20 18:15,LONG,UPTREND,3316.61,3315.18,2,-0.0591,-31.48,10622.64,SL,9,2025-08
2025-08-21 15:45,2025-08-21 16:00,LONG,UPTREND,3333.08,3332.42,2,-0.0357,-18.96,10603.69,SL,1,2025-08
2025-08-22 13:30,2025-08-22 13:45,LONG,UPTREND,3330.27,3329.39,2,-0.0424,-22.49,10581.2,SL,1,2025-08
2025-08-22 13:45,2025-08-22 14:15,LONG,UPTREND,3328.54,3327.6,2,-0.0442,-23.37,10557.83,SL,2,2025-08
2025-08-22 15:30,2025-08-22 16:30,LONG,UPTREND,3325.53,3324.26,2,-0.0543,-28.68,10529.15,SL,4,2025-08
2025-08-25 13:30,2025-08-25 15:15,LONG,UPTREND,3358.79,3356.65,2,-0.0796,-41.93,10487.22,SL,7,2025-08
2025-08-25 16:15,2025-08-25 17:30,LONG,UPTREND,3358.78,3357.33,2,-0.0593,-31.07,10456.15,SL,5,2025-08
2025-08-26 14:30,2025-08-26 15:15,LONG,UPTREND,3364.73,3361.72,2,-0.1055,-55.16,10400.99,SL,3,2025-08
2025-08-26 15:45,2025-08-26 17:00,LONG,UPTREND,3365.42,3362.34,2,-0.1074,-55.85,10345.14,SL,5,2025-08
2025-08-27 15:15,2025-08-27 18:15,LONG,UPTREND,3367.82,3374.28,2,0.1758,90.94,10436.08,TP,12,2025-08
2025-08-28 16:30,2025-08-28 17:45,LONG,UPTREND,3387.12,3390.46,2,0.0825,43.07,10479.15,TP,5,2025-08
2025-09-02 14:30,2025-09-02 15:15,LONG,UPTREND,3521.12,3516.07,2,-0.1595,-83.6,10395.55,SL,3,2025-09
2025-09-03 16:30,2025-09-03 18:15,LONG,UPTREND,3551.71,3556.23,2,0.1112,57.79,10453.34,TP,7,2025-09
2025-09-04 13:45,2025-09-04 15:45,LONG,UPTREND,3541.99,3536.48,2,-0.1714,-89.6,10363.74,SL,8,2025-09
2025-09-04 16:15,2025-09-04 18:00,LONG,UPTREND,3545.15,3555.84,2,0.2855,147.96,10511.7,TP,7,2025-09
2025-09-05 13:30,2025-09-05 16:00,LONG,UPTREND,3564.99,3562.51,2,-0.0856,-45.01,10466.69,SL,10,2025-09
2025-09-05 16:45,2025-09-05 17:00,LONG,UPTREND,3561.41,3559.75,2,-0.0626,-32.78,10433.9,SL,1,2025-09
2025-09-08 14:30,2025-09-08 15:45,LONG,UPTREND,3591.3,3596.73,2,0.1351,70.47,10504.37,TP,5,2025-09
2025-09-08 16:15,2025-09-08 17:00,LONG,UPTREND,3600.97,3606.62,2,0.141,74.08,10578.45,TP,3,2025-09
2025-09-09 14:15,2025-09-09 16:00,LONG,UPTREND,3659.26,3654.68,2,-0.1413,-74.72,10503.73,SL,7,2025-09
2025-09-09 16:45,2025-09-09 17:45,LONG,UPTREND,3656.63,3651.62,2,-0.1531,-80.38,10423.35,SL,4,2025-09
