entry_time,exit_time,dir,trend,entry_px,exit_px,n_sigs,net_pnl%,pnl_usd,equity,exit,bars,month
2026-03-27 16:00,2026-03-27 17:30,SHORT,DOWNTREND,4558.6,4522.74,2,0.7707,198.12,10309.74,TP,6,2026-03
2026-03-30 14:15,2026-03-30 14:45,SHORT,DOWNTREND,4549.0,4563.54,2,-0.3356,-108.26,10201.48,SL,2,2026-03
2026-03-30 16:15,2026-03-30 18:45,SHORT,DOWNTREND,4566.6,4539.02,2,0.5879,198.62,10400.11,TP,10,2026-03
2026-04-01 16:15,2026-04-01 18:45,SHORT,DOWNTREND,4804.5,4779.7,2,0.5003,201.56,10601.66,TP,10,2026-04
2026-04-06 13:30,2026-04-06 13:45,SHORT,DOWNTREND,4691.0,4699.62,3,-0.1997,-105.88,10495.78,SL,1,2026-04
2026-04-06 15:00,2026-04-07 01:45,SHORT,DOWNTREND,4687.5,4662.59,2,0.5154,203.6,10699.38,TP,39,2026-04
2026-04-07 13:30,2026-04-07 15:15,SHORT,DOWNTREND,4664.5,4677.74,2,-0.2999,-113.02,10586.35,SL,7,2026-04
2026-04-08 13:30,2026-04-08 14:45,SHORT,DOWNTREND,4801.3,4778.57,2,0.4573,204.57,10790.92,TP,5,2026-04
2026-04-08 14:45,2026-04-08 15:30,SHORT,DOWNTREND,4762.2,4776.44,2,-0.315,-113.68,10677.24,SL,3,2026-04
2026-04-08 16:15,2026-04-08 18:15,SHORT,DOWNTREND,4775.1,4750.03,2,0.509,207.04,10884.28,TP,8,2026-04
2026-04-09 13:30,2026-04-09 13:45,LONG,UPTREND,4801.1,4792.37,2,-0.1979,-107.69,10776.59,SL,1,2026-04
2026-04-09 13:45,2026-04-09 15:30,LONG,UPTREND,4789.6,4807.18,2,0.3511,189.18,10965.77,TP,7,2026-04
2026-04-09 15:30,2026-04-09 18:30,LONG,UPTREND,4815.8,4804.33,2,-0.2542,-117.02,10848.74,SL,12,2026-04
2026-04-10 15:00,2026-04-10 15:45,SHORT,DOWNTREND,4806.3,4786.49,2,0.3962,208.55,11057.29,TP,3,2026-04
2026-04-10 16:15,2026-04-12 22:00,SHORT,DOWNTREND,4782.6,4760.65,2,0.443,213.44,11270.73,TP,19,2026-04
