entry_time,exit_time,dir,trend,entry_px,exit_px,n_sigs,net_pnl%,pnl_usd,equity,exit,bars,month
2024-06-20 14:00,2024-06-20 15:00,LONG,UPTREND,2377.9,2372.53,2,-0.242,-96.0,8869.57,SL,1,2024-06
2024-06-20 15:00,2024-06-21 11:00,LONG,UPTREND,2367.3,2379.14,2,0.4841,171.72,9041.29,TP,19,2024-06
2024-06-26 14:00,2024-06-27 08:00,SHORT,DOWNTREND,2309.0,2314.68,2,-0.2622,-96.29,8945.0,SL,17,2024-06
2024-06-27 14:00,2024-06-28 00:00,LONG,UPTREND,2339.6,2335.9,2,-0.1742,-77.92,8867.07,SL,9,2024-06
2024-07-03 13:30,2024-07-05 08:00,LONG,UPTREND,2365.0,2373.84,2,0.3578,158.61,9025.69,TP,8,2024-07
2024-07-05 14:00,2024-07-08 08:00,LONG,UPTREND,2388.8,2382.91,2,-0.2627,-96.11,8929.58,SL,17,2024-07
2024-07-11 14:00,2024-07-11 16:00,LONG,UPTREND,2423.5,2417.94,2,-0.2452,-95.53,8834.05,SL,2,2024-07
2024-07-11 16:00,2024-07-12 06:00,LONG,UPTREND,2417.5,2411.25,2,-0.2746,-93.81,8740.24,SL,13,2024-07
2024-07-12 14:00,2024-07-12 17:00,LONG,UPTREND,2414.0,2422.77,2,0.3475,151.86,8892.1,TP,3,2024-07
2024-07-15 14:00,2024-07-15 17:00,LONG,UPTREND,2436.5,2432.01,2,-0.2003,-89.03,8803.07,SL,3,2024-07
2024-07-16 14:00,2024-07-16 15:00,LONG,UPTREND,2456.8,2467.96,2,0.4384,169.86,8972.93,TP,1,2024-07
2024-07-16 15:00,2024-07-17 01:00,LONG,UPTREND,2468.1,2479.97,2,0.465,173.49,9146.42,TP,9,2024-07
2024-07-18 14:00,2024-07-18 15:00,LONG,UPTREND,2471.7,2467.26,2,-0.1957,-89.49,9056.94,SL,1,2024-07
2024-07-23 16:00,2024-07-24 03:00,LONG,UPTREND,2406.5,2415.78,2,0.3696,167.35,9224.29,TP,10,2024-07
2024-07-24 14:00,2024-07-24 15:00,LONG,UPTREND,2431.2,2426.09,2,-0.226,-99.27,9125.02,SL,1,2024-07
2024-07-24 15:00,2024-07-24 16:00,LONG,UPTREND,2425.6,2420.4,2,-0.2305,-98.06,9026.96,SL,1,2024-07
2024-07-25 15:00,2024-07-26 01:00,SHORT,DOWNTREND,2362.5,2369.85,2,-0.3271,-94.91,8932.05,SL,9,2024-07
2024-07-26 14:00,2024-07-28 22:00,LONG,UPTREND,2380.8,2391.79,2,0.4457,172.45,9104.5,TP,7,2024-07
2024-07-31 14:00,2024-07-31 18:00,LONG,UPTREND,2467.4,2477.94,2,0.4113,175.27,9279.77,TP,4,2024-07
2024-08-01 14:00,2024-08-01 17:00,LONG,UPTREND,2492.8,2486.24,2,-0.2793,-98.44,9181.33,SL,3,2024-08
2024-08-08 15:00,2024-08-09 10:00,LONG,UPTREND,2458.1,2469.64,2,0.4534,177.37,9358.7,TP,18,2024-08
