entry_time,exit_time,dir,trend,entry_px,exit_px,n_sigs,net_pnl%,pnl_usd,equity,exit,bars,month
2025-08-02 15:15,2025-08-02 15:45,SHORT,FORCED_SHORT,3360.99,3362.58,2,-0.0633,-30.79,9694.91,SL,2,2025-08
2025-08-02 16:15,2025-08-02 17:15,SHORT,FORCED_SHORT,3358.61,3360.48,3,-0.0717,-34.74,9660.17,SL,4,2025-08
2025-08-05 13:30,2025-08-05 15:15,SHORT,FORCED_SHORT,3375.4,3371.64,2,0.0955,46.12,9706.29,TP,7,2025-08
2025-08-05 15:15,2025-08-05 15:30,SHORT,FORCED_SHORT,3370.79,3372.56,2,-0.0684,-33.21,9673.08,SL,1,2025-08
2025-08-05 15:30,2025-08-05 16:30,SHORT,FORCED_SHORT,3372.71,3369.09,2,0.0913,44.18,9717.26,TP,4,2025-08
2025-08-05 16:30,2025-08-05 17:00,SHORT,FORCED_SHORT,3368.79,3370.22,2,-0.0584,-28.36,9688.89,SL,2,2025-08
2025-08-06 13:30,2025-08-06 16:15,SHORT,FORCED_SHORT,3376.61,3378.12,2,-0.0608,-29.47,9659.42,SL,11,2025-08
2025-08-08 14:45,2025-08-08 17:45,SHORT,FORCED_SHORT,3390.6,3392.57,2,-0.0742,-35.82,9623.61,SL,12,2025-08
2025-08-09 15:00,2025-08-09 15:15,SHORT,FORCED_SHORT,3378.99,3380.76,2,-0.0684,-32.93,9590.67,SL,1,2025-08
2025-08-09 15:15,2025-08-09 18:45,SHORT,FORCED_SHORT,3386.0,3382.1,2,0.0991,47.51,9638.18,TP,14,2025-08
2025-08-11 13:30,2025-08-11 13:45,SHORT,FORCED_SHORT,3370.95,3374.35,2,-0.117,-56.37,9581.81,SL,1,2025-08
2025-08-11 14:30,2025-08-11 16:15,SHORT,FORCED_SHORT,3372.16,3366.62,2,0.1484,71.09,9652.91,TP,7,2025-08
2025-08-11 16:15,2025-08-11 17:00,SHORT,FORCED_SHORT,3362.88,3358.78,2,0.1058,51.05,9703.96,TP,3,2025-08
2025-08-12 15:30,2025-08-12 15:45,SHORT,FORCED_SHORT,3346.66,3348.68,2,-0.0765,-37.12,9666.83,SL,1,2025-08
2025-08-12 16:00,2025-08-12 17:30,SHORT,FORCED_SHORT,3343.61,3346.17,2,-0.0924,-44.68,9622.15,SL,6,2025-08
2025-08-13 13:45,2025-08-13 14:00,SHORT,FORCED_SHORT,3340.56,3343.0,2,-0.0892,-42.9,9579.26,SL,1,2025-08
2025-08-14 13:30,2025-08-14 14:15,SHORT,FORCED_SHORT,3349.5,3352.39,2,-0.1023,-48.99,9530.27,SL,3,2025-08
2025-08-14 14:45,2025-08-14 17:00,SHORT,FORCED_SHORT,3351.4,3353.61,3,-0.0818,-38.98,9491.28,SL,9,2025-08
2025-08-15 15:15,2025-08-15 15:30,SHORT,FORCED_SHORT,3337.32,3338.21,2,-0.0426,-20.22,9471.07,SL,1,2025-08
2025-08-15 15:45,2025-08-15 16:00,SHORT,FORCED_SHORT,3337.36,3335.51,2,0.0393,18.62,9489.68,TP,1,2025-08
