date,dir,entry,exit,pnl,reason,score,bars,win,month
2025-09-23,LONG,3785.14,3780.374384664276,-461.3235962947163,SL,6.0,1,False,2025-09
2025-09-26,LONG,3779.49,3784.68,497.44344175644363,SESS,2.0,1,True,2025-09
2025-09-29,LONG,3835.49,3839.84,368.87551794346217,TIME,6.0,6,True,2025-09
2025-09-29,LONG,3836.95,3840.51,406.2239732774663,SESS,6.0,0,True,2025-09
2025-09-30,LONG,3845.17,3845.62,27.948649151499097,TIME,10.0,6,True,2025-09
2025-10-03,LONG,3879.68,3888.41,660.1087775507034,TIME,6.0,6,True,2025-10
2025-10-06,LONG,3960.16,3960.16,607.5622790355187,SL,2.0,3,True,2025-10
2025-10-07,LONG,3984.18,3997.11,1190.4901535336012,SESS,2.0,4,True,2025-10
2025-10-08,LONG,4056.85,4076.474538756446,1465.4581960458368,TP2,2.0,6,True,2025-10
2025-10-13,LONG,4100.47,4115.25,1248.3808424474382,SESS,6.0,5,True,2025-10
2025-10-14,LONG,4143.37,4161.26,1650.983303035292,SESS,2.0,2,True,2025-10
2025-10-15,LONG,4218.79,4211.067578262068,-731.8226379015645,SL,6.0,4,False,2025-10
2025-10-22,SHORT,4049.83,4063.898514544371,-709.8679587645564,SL,-2.0,1,False,2025-10
2025-10-27,SHORT,3990.16,3992.62,-149.58282606162598,SESS,-6.0,2,False,2025-10
2025-11-04,SHORT,3970.74,3950.43565340311,1733.0139025567473,TP2,-6.0,1,True,2025-11
2025-11-04,SHORT,3961.36,3956.78,317.0121167807496,SESS,-6.0,4,True,2025-11
2025-11-10,LONG,4082.64,4076.915925076273,-745.5852157999085,SL,6.0,1,False,2025-11
2025-11-10,LONG,4083.65,4077.9329107378458,-723.2176593259164,SL,6.0,1,False,2025-11
2025-11-28,LONG,4190.01807,4205.39043,1532.2629986224838,TIME,10.0,6,True,2025-11
2025-12-01,LONG,4245.88941,4239.762426272256,-772.7437801684649,SL,6.0,1,False,2025-12
2025-12-02,LONG,4217.43473,4211.2925085715415,-749.561466763352,SL,2.0,2,False,2025-12
2025-12-03,LONG,4225.04317,4225.04317,872.4895473126268,SL,6.0,3,True,2025-12
2025-12-03,LONG,4221.37706,4211.67666,-912.0122724083814,SESS,6.0,5,False,2025-12
2025-12-04,LONG,4196.43411,4213.29625,1715.6658711765613,TIME,6.0,6,True,2025-12
2025-12-05,LONG,4233.659,4246.917096957342,2104.206665179104,TP2,2.0,3,True,2025-12
