entry_time,exit_time,dir,trend,entry_px,exit_px,n_sigs,net_pnl%,pnl_usd,equity,exit,bars,month
2024-08-28 16:00,2024-08-28 18:00,SHORT,FORCED_SHORT,2536.4,2541.63,2,-0.2221,-77.39,7104.3,SL,2,2024-08
2024-08-30 14:00,2024-08-30 16:00,SHORT,FORCED_SHORT,2542.1,2532.29,2,0.3701,131.45,7235.76,TP,2,2024-08
2024-08-30 16:00,2024-08-30 20:00,SHORT,FORCED_SHORT,2530.3,2535.72,2,-0.23,-77.77,7157.99,SL,4,2024-08
2024-09-03 14:00,2024-09-03 15:00,SHORT,FORCED_SHORT,2509.7,2516.54,2,-0.2884,-75.78,7082.2,SL,1,2024-09
2024-09-03 15:00,2024-09-04 04:00,SHORT,FORCED_SHORT,2520.0,2527.09,2,-0.2972,-74.85,7007.35,SL,12,2024-09
2024-09-06 14:00,2024-09-06 16:00,SHORT,FORCED_SHORT,2536.3,2525.77,2,0.3993,134.75,7142.1,TP,2,2024-09
2024-09-06 16:00,2024-09-06 19:00,SHORT,FORCED_SHORT,2518.4,2525.18,2,-0.2853,-75.66,7066.44,SL,3,2024-09
2024-09-09 14:00,2024-09-09 16:00,SHORT,FORCED_SHORT,2526.1,2530.7,2,-0.198,-69.94,6996.49,SL,2,2024-09
2024-09-11 14:00,2024-09-11 15:00,SHORT,FORCED_SHORT,2538.2,2543.04,2,-0.2068,-72.34,6924.15,SL,1,2024-09
2024-09-16 14:00,2024-09-17 15:00,SHORT,FORCED_SHORT,2607.7,2598.97,2,0.3189,110.39,7034.54,TP,24,2024-09
2024-09-17 15:00,2024-09-17 23:00,SHORT,FORCED_SHORT,2592.4,2598.22,2,-0.2406,-75.36,6959.19,SL,7,2024-09
2024-09-18 14:00,2024-09-18 19:00,SHORT,FORCED_SHORT,2598.4,2590.41,2,0.2916,101.47,7060.65,TP,5,2024-09
2024-09-23 16:00,2024-09-24 03:00,SHORT,FORCED_SHORT,2653.1,2657.72,2,-0.1903,-67.17,6993.49,SL,10,2024-09
2024-09-26 15:00,2024-09-27 14:00,SHORT,FORCED_SHORT,2694.2,2681.29,2,0.4632,135.2,7128.69,TP,22,2024-09
2024-09-27 14:00,2024-09-27 20:00,SHORT,FORCED_SHORT,2671.8,2677.08,2,-0.2137,-76.17,7052.52,SL,6,2024-09
2024-09-30 14:00,2024-10-01 01:00,SHORT,FORCED_SHORT,2655.0,2661.11,2,-0.246,-75.43,6977.09,SL,10,2024-09
2024-10-01 16:00,2024-10-02 03:00,SHORT,FORCED_SHORT,2687.8,2676.53,2,0.4034,134.22,7111.3,TP,10,2024-10
2024-10-02 16:00,2024-10-02 19:00,SHORT,FORCED_SHORT,2670.9,2676.62,2,-0.2302,-76.42,7034.88,SL,3,2024-10
2024-10-04 14:00,2024-10-04 16:00,SHORT,FORCED_SHORT,2678.7,2666.72,4,0.4312,135.66,7170.54,TP,2,2024-10
2024-10-04 16:00,2024-10-04 20:00,SHORT,FORCED_SHORT,2665.5,2672.93,2,-0.2948,-75.82,7094.72,SL,4,2024-10
2024-10-07 14:00,2024-10-07 16:00,SHORT,FORCED_SHORT,2660.5,2666.04,2,-0.2242,-76.4,7018.32,SL,2,2024-10
2024-10-08 14:00,2024-10-09 18:00,SHORT,FORCED_SHORT,2640.1,2624.91,2,0.5595,136.46,7154.79,TP,27,2024-10
2024-10-14 15:00,2024-10-14 19:00,SHORT,FORCED_SHORT,2663.5,2668.87,2,-0.2177,-77.22,7077.56,SL,4,2024-10
2024-10-16 14:00,2024-10-17 01:00,SHORT,FORCED_SHORT,2688.7,2693.81,2,-0.2061,-72.93,7004.64,SL,10,2024-10
2024-10-21 14:00,2024-10-22 03:00,SHORT,FORCED_SHORT,2739.9,2744.93,2,-0.1996,-69.91,6934.73,SL,12,2024-10
2024-10-23 14:00,2024-10-24 04:00,SHORT,FORCED_SHORT,2731.5,2737.17,2,-0.2235,-74.69,6860.04,SL,13,2024-10
2024-10-31 14:00,2024-10-31 16:00,SHORT,FORCED_SHORT,2745.0,2750.96,2,-0.2332,-73.65,6786.38,SL,2,2024-10
2024-10-31 16:00,2024-10-31 18:00,SHORT,FORCED_SHORT,2751.0,2757.19,2,-0.2411,-72.69,6713.69,SL,2,2024-10
2024-11-01 14:00,2024-11-01 17:00,SHORT,FORCED_SHORT,2757.1,2746.58,2,0.3656,122.73,6836.43,TP,3,2024-11
2024-11-04 15:00,2024-11-05 02:00,SHORT,FORCED_SHORT,2748.0,2737.8,3,0.3552,121.41,6957.83,TP,10,2024-11
2024-11-06 14:00,2024-11-06 15:00,SHORT,FORCED_SHORT,2668.4,2682.16,2,-0.5318,-71.74,6886.1,SL,1,2024-11
2024-11-06 15:00,2024-11-07 01:00,SHORT,FORCED_SHORT,2684.6,2656.91,2,1.0153,135.59,7021.68,TP,9,2024-11
2024-11-08 16:00,2024-11-11 03:00,SHORT,FORCED_SHORT,2690.8,2678.76,2,0.4316,135.41,7157.09,TP,10,2024-11
2024-11-11 14:00,2024-11-12 05:00,SHORT,FORCED_SHORT,2629.0,2614.9,2,0.5203,138.87,7295.97,TP,14,2024-11
2024-11-12 15:00,2024-11-13 01:00,SHORT,FORCED_SHORT,2604.8,2611.58,2,-0.2762,-77.45,7218.52,SL,9,2024-11
2024-11-13 15:00,2024-11-13 16:00,SHORT,FORCED_SHORT,2611.3,2600.51,2,0.3972,138.78,7357.3,TP,1,2024-11
2024-11-13 16:00,2024-11-13 21:00,SHORT,FORCED_SHORT,2591.5,2579.19,2,0.459,142.19,7499.49,TP,5,2024-11
2024-11-25 14:00,2024-11-25 23:00,SHORT,FORCED_SHORT,2642.6,2620.16,2,0.833,147.16,7646.65,TP,8,2024-11
2024-11-26 14:00,2024-11-26 20:00,SHORT,FORCED_SHORT,2623.0,2630.34,2,-0.2958,-80.84,7565.81,SL,6,2024-11
2024-12-03 16:00,2024-12-06 01:00,SHORT,FORCED_SHORT,2671.0,2642.36,2,1.0562,149.06,7714.87,TP,54,2024-12
2024-12-12 14:00,2024-12-13 10:00,SHORT,FORCED_SHORT,2711.0,2687.62,2,0.8464,151.43,7866.31,TP,19,2024-12
2024-12-13 14:00,2024-12-17 13:00,SHORT,FORCED_SHORT,2679.4,2651.5,2,1.0253,154.91,8021.21,TP,45,2024-12
2024-12-17 14:00,2024-12-17 17:00,SHORT,FORCED_SHORT,2649.9,2661.18,2,-0.4416,-83.23,7937.99,SL,3,2024-12
2024-12-18 14:00,2024-12-18 19:00,SHORT,FORCED_SHORT,2654.0,2646.75,2,0.2573,102.12,8040.11,TP,5,2024-12
2024-12-19 14:00,2024-12-19 18:00,SHORT,FORCED_SHORT,2606.5,2613.36,2,-0.2791,-85.29,7954.82,SL,4,2024-12
2024-12-23 15:00,2024-12-23 16:00,SHORT,FORCED_SHORT,2624.7,2628.89,2,-0.1758,-69.93,7884.89,SL,1,2024-12
2024-12-24 14:30,2024-12-24 16:30,SHORT,FORCED_SHORT,2625.0,2628.39,2,-0.145,-57.16,7827.73,SL,2,2024-12
2024-12-24 16:30,2024-12-26 05:00,SHORT,FORCED_SHORT,2631.5,2634.53,3,-0.1312,-51.36,7776.38,SL,2,2024-12
2024-12-27 14:00,2024-12-27 15:00,SHORT,FORCED_SHORT,2629.7,2633.63,2,-0.1655,-64.36,7712.01,SL,1,2024-12
2024-12-27 15:00,2024-12-29 23:00,SHORT,FORCED_SHORT,2633.8,2637.91,2,-0.1722,-66.4,7645.61,SL,7,2024-12
2024-12-30 14:00,2024-12-30 16:00,SHORT,FORCED_SHORT,2623.7,2613.16,2,0.3858,146.82,7792.43,TP,2,2024-12
2024-12-30 16:00,2024-12-30 17:00,SHORT,FORCED_SHORT,2612.0,2617.9,2,-0.242,-83.44,7708.99,SL,1,2024-12
2025-01-03 15:00,2025-01-06 04:00,SHORT,FORCED_SHORT,2657.9,2648.92,2,0.3218,124.04,7833.03,TP,12,2025-01
2025-01-06 14:00,2025-01-06 16:00,SHORT,FORCED_SHORT,2643.2,2650.82,2,-0.3044,-82.68,7750.36,SL,2,2025-01
2025-01-07 15:00,2025-01-07 17:00,SHORT,FORCED_SHORT,2661.0,2666.26,2,-0.2135,-82.73,7667.62,SL,2,2025-01
2025-01-09 15:00,2025-01-09 18:00,SHORT,FORCED_SHORT,2687.5,2691.97,2,-0.1824,-69.95,7597.68,SL,3,2025-01
2025-01-13 14:00,2025-01-13 19:00,SHORT,FORCED_SHORT,2690.1,2677.76,2,0.4428,146.65,7744.33,TP,5,2025-01
2025-01-14 14:00,2025-01-14 15:00,SHORT,FORCED_SHORT,2678.2,2682.72,2,-0.1848,-71.57,7672.77,SL,1,2025-01
2025-01-15 15:00,2025-01-15 16:00,SHORT,FORCED_SHORT,2699.8,2704.87,2,-0.2037,-78.15,7594.61,SL,1,2025-01
2025-01-15 16:00,2025-01-15 18:00,SHORT,FORCED_SHORT,2712.0,2717.54,2,-0.2204,-81.89,7512.72,SL,2,2025-01
2025-01-22 14:00,2025-01-22 15:00,SHORT,FORCED_SHORT,2763.6,2768.67,2,-0.1994,-74.89,7437.83,SL,1,2025-01
2025-01-23 14:00,2025-01-23 16:00,SHORT,FORCED_SHORT,2752.4,2757.11,2,-0.1871,-69.58,7368.26,SL,2,2025-01
2025-01-27 14:00,2025-01-27 16:00,SHORT,FORCED_SHORT,2754.6,2740.89,2,0.4819,142.63,7510.88,TP,2,2025-01
2025-01-27 16:00,2025-01-27 23:00,SHORT,FORCED_SHORT,2736.8,2743.8,2,-0.2716,-79.81,7431.08,SL,6,2025-01
2025-02-06 14:00,2025-02-06 15:00,SHORT,FORCED_SHORT,2861.9,2868.06,2,-0.2313,-79.83,7351.24,SL,1,2025-02
2025-02-06 15:00,2025-02-06 20:00,SHORT,FORCED_SHORT,2874.0,2881.03,2,-0.2606,-78.32,7272.92,SL,5,2025-02
2025-02-11 14:00,2025-02-11 15:00,SHORT,FORCED_SHORT,2922.4,2931.6,2,-0.3309,-76.42,7196.5,SL,1,2025-02
2025-02-14 14:00,2025-02-14 15:00,SHORT,FORCED_SHORT,2938.9,2927.4,2,0.3752,135.0,7331.49,TP,1,2025-02
2025-02-14 15:00,2025-02-14 17:00,SHORT,FORCED_SHORT,2916.7,2902.35,2,0.4759,141.86,7473.35,TP,2,2025-02
2025-02-24 14:00,2025-02-24 18:00,SHORT,FORCED_SHORT,2953.4,2960.61,2,-0.26,-79.63,7393.72,SL,4,2025-02
2025-02-25 14:00,2025-02-25 15:00,SHORT,FORCED_SHORT,2946.5,2933.2,2,0.4353,142.63,7536.35,TP,1,2025-02
2025-02-25 15:00,2025-02-25 21:00,SHORT,FORCED_SHORT,2917.8,2926.15,2,-0.3021,-79.58,7456.77,SL,6,2025-02
2025-02-26 14:00,2025-02-26 15:00,SHORT,FORCED_SHORT,2915.2,2921.6,2,-0.2356,-80.0,7376.77,SL,1,2025-02
2025-02-27 14:00,2025-02-27 17:00,SHORT,FORCED_SHORT,2884.2,2892.6,2,-0.3072,-77.82,7298.95,SL,3,2025-02
2025-02-28 14:00,2025-02-28 15:00,SHORT,FORCED_SHORT,2846.4,2853.42,2,-0.2627,-77.72,7221.23,SL,1,2025-02
2025-02-28 15:00,2025-03-02 23:00,SHORT,FORCED_SHORT,2861.7,2869.14,2,-0.276,-76.66,7144.57,SL,7,2025-02
2025-03-10 16:00,2025-03-11 08:00,SHORT,FORCED_SHORT,2901.8,2909.18,2,-0.2704,-75.94,7068.63,SL,15,2025-03
2025-03-21 14:00,2025-03-21 20:00,SHORT,FORCED_SHORT,3020.8,3027.65,2,-0.2426,-75.68,6992.96,SL,6,2025-03
2025-03-24 14:00,2025-03-25 05:00,SHORT,FORCED_SHORT,3016.7,3022.42,2,-0.2055,-71.85,6921.11,SL,14,2025-03
2025-03-26 15:00,2025-03-27 00:00,SHORT,FORCED_SHORT,3021.7,3026.88,2,-0.1874,-64.86,6856.25,SL,8,2025-03
2025-04-01 16:00,2025-04-02 15:00,SHORT,FORCED_SHORT,3138.7,3165.22,2,-0.8609,-69.86,6786.39,SL,22,2025-04
2025-04-04 14:00,2025-04-07 00:00,SHORT,FORCED_SHORT,3056.7,2998.32,2,1.894,134.59,6920.98,TP,9,2025-04
2025-04-07 14:00,2025-04-09 06:00,SHORT,FORCED_SHORT,3014.9,3048.54,2,-1.1317,-70.2,6850.77,SL,38,2025-04
2025-04-14 14:00,2025-04-15 04:00,SHORT,FORCED_SHORT,3227.9,3247.24,2,-0.6151,-70.34,6780.44,SL,13,2025-04
2025-04-17 14:00,2025-04-17 16:00,SHORT,FORCED_SHORT,3304.2,3316.45,2,-0.3866,-70.73,6709.71,SL,2,2025-04
2025-04-22 15:00,2025-04-22 19:00,SHORT,FORCED_SHORT,3429.3,3392.82,2,1.0478,132.18,6841.88,TP,4,2025-04
2025-04-23 14:00,2025-04-23 22:00,SHORT,FORCED_SHORT,3299.2,3319.02,2,-0.6168,-70.24,6771.64,SL,7,2025-04
2025-04-25 14:00,2025-04-25 17:00,SHORT,FORCED_SHORT,3288.2,3302.02,2,-0.4363,-70.29,6701.35,SL,3,2025-04
2025-05-01 15:00,2025-05-01 20:00,SHORT,FORCED_SHORT,3224.6,3236.7,2,-0.3911,-69.87,6631.48,SL,5,2025-05
2025-05-02 16:00,2025-05-02 20:00,SHORT,FORCED_SHORT,3232.0,3242.88,2,-0.3526,-69.47,6562.01,SL,4,2025-05
2025-05-08 15:00,2025-05-09 01:00,SHORT,FORCED_SHORT,3336.0,3307.83,2,0.8284,128.75,6690.76,TP,9,2025-05
2025-05-12 16:00,2025-05-13 00:00,SHORT,FORCED_SHORT,3228.4,3241.88,2,-0.4337,-69.47,6621.29,SL,7,2025-05
2025-05-13 14:00,2025-05-14 11:00,SHORT,FORCED_SHORT,3247.5,3225.54,2,0.6603,129.29,6750.58,TP,20,2025-05
2025-05-14 14:00,2025-05-15 02:00,SHORT,FORCED_SHORT,3185.7,3163.53,2,0.6799,131.91,6882.49,TP,12,2025-05
2025-05-21 14:00,2025-05-21 17:00,SHORT,FORCED_SHORT,3306.8,3317.08,2,-0.3267,-72.37,6810.12,SL,3,2025-05
2025-05-22 14:00,2025-05-23 04:00,SHORT,FORCED_SHORT,3296.3,3308.92,2,-0.3987,-70.95,6739.17,SL,13,2025-05
2025-05-28 15:00,2025-05-28 23:00,SHORT,FORCED_SHORT,3294.3,3277.48,2,0.4946,130.56,6869.73,TP,7,2025-05
