date,dir,entry,exit,pnl,reason,score,bars,win,month
2025-06-16,LONG,3440.46,3434.8566405649676,-391.67092428286514,SL,2.0,1,False,2025-06
2025-06-17,LONG,3399.89,3396.0719938329457,-379.92079655435185,SL,2.0,1,False,2025-06
2025-06-17,LONG,3399.79,3395.729938288647,-368.52317265772876,SL,2.0,1,False,2025-06
2025-06-20,SHORT,3368.03,3359.3078755555925,905.5842762776224,TP2,-2.0,1,True,2025-06
2025-06-20,SHORT,3357.21,3347.374756248088,974.4086812747121,TP2,-2.0,4,True,2025-06
2025-06-26,SHORT,3334.8,3332.91992,297.5945236701373,SESS,-2.0,0,True,2025-06
2025-07-02,LONG,3338.88,3335.586593478381,-422.7951019146612,SL,2.0,1,False,2025-07
2025-07-02,LONG,3337.4,3334.5949829830233,-410.1112488572653,SL,2.0,2,False,2025-07
2025-07-07,SHORT,3324.89,3327.483930986014,-397.80791139153325,SL,-2.0,2,False,2025-07
2025-07-15,LONG,3346.78003,3353.244533050889,977.5466409261314,TP2,2.0,6,True,2025-07
2025-07-18,SHORT,3339.53,3337.1499,674.8507745249285,SESS,-2.0,2,True,2025-07
2025-07-21,LONG,3354.29004,3352.3422161674043,-450.3927991512652,SL,2.0,3,False,2025-07
2025-07-21,LONG,3354.76,3352.595211713039,-436.8810151768031,SL,2.0,1,False,2025-07
2025-07-23,LONG,3431.41,3428.5685741342504,-423.774584721456,SL,10.0,2,False,2025-07
2025-07-29,SHORT,3320.79,3322.6508373681067,-411.06134717980194,SL,-10.0,2,False,2025-07
2025-07-29,SHORT,3325.5,3327.59,-429.5911121266117,SESS,-10.0,3,False,2025-07
2025-08-05,LONG,3380.06,3385.6493473176743,977.465825948273,TP2,6.0,2,True,2025-08
2025-08-07,LONG,3378.41,3379.66,325.1776400303513,TIME,6.0,6,True,2025-08
2025-08-07,LONG,3378.13,3376.8768328442984,-424.9210773799566,SL,6.0,3,False,2025-08
2025-08-08,LONG,3390.12,3386.6583911568687,-412.1734450585911,SL,2.0,2,False,2025-08
2025-08-20,SHORT,3312.69,3314.4702205760996,-399.8082417068757,SL,-6.0,1,False,2025-08
2025-08-20,SHORT,3309.42,3311.5798452495183,-387.81399445566313,SL,-6.0,1,False,2025-08
2025-08-25,LONG,3356.84,3356.61,-39.161531215021014,TIME,10.0,6,False,2025-08
2025-08-26,LONG,3360.83,3362.65,154.60528439006356,TIME,2.0,6,True,2025-08
2025-08-26,LONG,3362.2,3362.2,455.5714646606379,SL,2.0,2,True,2025-08
2025-08-27,LONG,3379.23,3377.9570139552684,-406.9771750967901,SL,10.0,1,False,2025-08
2025-09-02,LONG,3507.62,3524.906844836824,1000.0785782712984,TP2,6.0,2,True,2025-09
2025-09-02,LONG,3520.96,3514.465428022488,-424.77021719209154,SL,6.0,2,False,2025-09
